"Statistic Label","Month","Time Bands","UNIT","VALUE"
"Renewable electricity generation percentage","2022 September","23:00  <  23:30","%","31"
"Renewable electricity generation percentage","2022 September","23:30  <  00:00","%","31"
"Renewable electricity generation percentage","2022 October","00:00  <  00:30","%","58"
"Renewable electricity generation percentage","2022 October","00:30  <  01:00","%","57"
"Renewable electricity generation percentage","2022 October","01:00  <  01:30","%","57"
"Renewable electricity generation percentage","2022 October","01:30  <  02:00","%","57"
"Renewable electricity generation percentage","2022 October","02:00  <  02:30","%","57"
"Renewable electricity generation percentage","2022 October","02:30  <  03:00","%","57"
"Renewable electricity generation percentage","2022 October","03:00  <  03:30","%","56"
"Renewable electricity generation percentage","2022 October","03:30  <  04:00","%","56"
"Renewable electricity generation percentage","2022 October","04:00  <  04:30","%","55"
"Renewable electricity generation percentage","2022 October","04:30  <  05:00","%","54"
"Renewable electricity generation percentage","2022 October","05:00  <  05:30","%","53"
"Renewable electricity generation percentage","2022 October","05:30  <  06:00","%","51"
"Renewable electricity generation percentage","2022 October","06:00  <  06:30","%","49"
"Renewable electricity generation percentage","2022 October","06:30  <  07:00","%","47"
"Renewable electricity generation percentage","2022 October","07:00  <  07:30","%","47"
"Renewable electricity generation percentage","2022 October","07:30  <  08:00","%","46"
"Renewable electricity generation percentage","2022 October","08:00  <  08:30","%","46"
"Renewable electricity generation percentage","2022 October","08:30  <  09:00","%","46"
"Renewable electricity generation percentage","2022 October","09:00  <  09:30","%","46"
"Renewable electricity generation percentage","2022 October","09:30  <  10:00","%","47"
"Renewable electricity generation percentage","2022 October","10:00  <  10:30","%","47"
"Renewable electricity generation percentage","2022 October","10:30  <  11:00","%","49"
"Renewable electricity generation percentage","2022 October","11:00  <  11:30","%","49"
"Renewable electricity generation percentage","2022 October","11:30  <  12:00","%","50"
"Renewable electricity generation percentage","2022 October","12:00  <  12:30","%","51"
"Renewable electricity generation percentage","2022 October","12:30  <  13:00","%","51"
"Renewable electricity generation percentage","2022 October","13:00  <  13:30","%","51"
"Renewable electricity generation percentage","2022 October","13:30  <  14:00","%","51"
"Renewable electricity generation percentage","2022 October","14:00  <  14:30","%","51"
"Renewable electricity generation percentage","2022 October","14:30  <  15:00","%","50"
"Renewable electricity generation percentage","2022 October","15:00  <  15:30","%","49"
"Renewable electricity generation percentage","2022 October","15:30  <  16:00","%","48"
"Renewable electricity generation percentage","2022 October","16:00  <  16:30","%","47"
"Renewable electricity generation percentage","2022 October","16:30  <  17:00","%","45"
"Renewable electricity generation percentage","2022 October","17:00  <  17:30","%","45"
"Renewable electricity generation percentage","2022 October","17:30  <  18:00","%","45"
"Renewable electricity generation percentage","2022 October","18:00  <  18:30","%","45"
"Renewable electricity generation percentage","2022 October","18:30  <  19:00","%","47"
"Renewable electricity generation percentage","2022 October","19:00  <  19:30","%","48"
"Renewable electricity generation percentage","2022 October","19:30  <  20:00","%","49"
"Renewable electricity generation percentage","2022 October","20:00  <  20:30","%","50"
"Renewable electricity generation percentage","2022 October","20:30  <  21:00","%","52"
"Renewable electricity generation percentage","2022 October","21:00  <  21:30","%","53"
"Renewable electricity generation percentage","2022 October","21:30  <  22:00","%","55"
"Renewable electricity generation percentage","2022 October","22:00  <  22:30","%","56"
"Renewable electricity generation percentage","2022 October","22:30  <  23:00","%","57"
"Renewable electricity generation percentage","2022 October","23:00  <  23:30","%","57"
"Renewable electricity generation percentage","2022 October","23:30  <  00:00","%","57"
"Renewable electricity generation percentage","2022 November","00:00  <  00:30","%","59"
"Renewable electricity generation percentage","2022 November","00:30  <  01:00","%","59"
"Renewable electricity generation percentage","2022 November","01:00  <  01:30","%","59"
"Renewable electricity generation percentage","2022 November","01:30  <  02:00","%","60"
"Renewable electricity generation percentage","2022 November","02:00  <  02:30","%","60"
"Renewable electricity generation percentage","2022 November","02:30  <  03:00","%","60"
"Renewable electricity generation percentage","2022 November","03:00  <  03:30","%","60"
"Renewable electricity generation percentage","2022 November","03:30  <  04:00","%","60"
"Renewable electricity generation percentage","2022 November","04:00  <  04:30","%","59"
"Renewable electricity generation percentage","2022 November","04:30  <  05:00","%","59"
"Renewable electricity generation percentage","2022 November","05:00  <  05:30","%","58"
"Renewable electricity generation percentage","2022 November","05:30  <  06:00","%","58"
"Renewable electricity generation percentage","2022 November","06:00  <  06:30","%","57"
"Renewable electricity generation percentage","2022 November","06:30  <  07:00","%","56"
"Renewable electricity generation percentage","2022 November","07:00  <  07:30","%","53"
"Renewable electricity generation percentage","2022 November","07:30  <  08:00","%","51"
"Renewable electricity generation percentage","2022 November","08:00  <  08:30","%","50"
"Renewable electricity generation percentage","2022 November","08:30  <  09:00","%","49"
"Renewable electricity generation percentage","2022 November","09:00  <  09:30","%","48"
"Renewable electricity generation percentage","2022 November","09:30  <  10:00","%","48"
"Renewable electricity generation percentage","2022 November","10:00  <  10:30","%","48"
"Renewable electricity generation percentage","2022 November","10:30  <  11:00","%","48"
"Renewable electricity generation percentage","2022 November","11:00  <  11:30","%","49"
"Renewable electricity generation percentage","2022 November","11:30  <  12:00","%","50"
"Renewable electricity generation percentage","2022 November","12:00  <  12:30","%","50"
"Renewable electricity generation percentage","2022 November","12:30  <  13:00","%","50"
"Renewable electricity generation percentage","2022 November","13:00  <  13:30","%","50"
"Renewable electricity generation percentage","2022 November","13:30  <  14:00","%","50"
"Renewable electricity generation percentage","2022 November","14:00  <  14:30","%","49"
"Renewable electricity generation percentage","2022 November","14:30  <  15:00","%","48"
"Renewable electricity generation percentage","2022 November","15:00  <  15:30","%","48"
"Renewable electricity generation percentage","2022 November","15:30  <  16:00","%","46"
"Renewable electricity generation percentage","2022 November","16:00  <  16:30","%","45"
"Renewable electricity generation percentage","2022 November","16:30  <  17:00","%","43"
"Renewable electricity generation percentage","2022 November","17:00  <  17:30","%","44"
"Renewable electricity generation percentage","2022 November","17:30  <  18:00","%","44"
"Renewable electricity generation percentage","2022 November","18:00  <  18:30","%","45"
"Renewable electricity generation percentage","2022 November","18:30  <  19:00","%","46"
"Renewable electricity generation percentage","2022 November","19:00  <  19:30","%","46"
"Renewable electricity generation percentage","2022 November","19:30  <  20:00","%","48"
"Renewable electricity generation percentage","2022 November","20:00  <  20:30","%","49"
"Renewable electricity generation percentage","2022 November","20:30  <  21:00","%","50"
"Renewable electricity generation percentage","2022 November","21:00  <  21:30","%","51"
"Renewable electricity generation percentage","2022 November","21:30  <  22:00","%","53"
"Renewable electricity generation percentage","2022 November","22:00  <  22:30","%","54"
"Renewable electricity generation percentage","2022 November","22:30  <  23:00","%","56"
"Renewable electricity generation percentage","2022 November","23:00  <  23:30","%","58"
"Renewable electricity generation percentage","2022 November","23:30  <  00:00","%","59"
"Renewable electricity generation percentage","2022 December","00:00  <  00:30","%","42"
"Renewable electricity generation percentage","2022 December","00:30  <  01:00","%","42"
"Renewable electricity generation percentage","2022 December","01:00  <  01:30","%","43"
"Renewable electricity generation percentage","2022 December","01:30  <  02:00","%","44"
"Renewable electricity generation percentage","2022 December","02:00  <  02:30","%","45"
"Renewable electricity generation percentage","2022 December","02:30  <  03:00","%","46"
"Renewable electricity generation percentage","2022 December","03:00  <  03:30","%","46"
"Renewable electricity generation percentage","2022 December","03:30  <  04:00","%","46"
"Renewable electricity generation percentage","2022 December","04:00  <  04:30","%","45"
"Renewable electricity generation percentage","2022 December","04:30  <  05:00","%","46"
